Id,q1,q2,q3,d4,q5,q6,q7,q8,q9,q10,q11,q12,q13,c12b5a4e69860bc968b47223fd-change-ext-lng-btn
1127593406,4,2,3,5,3,4,4,5,5,4,SMS,No,No,
1129614168,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132615400,4,4,4,5,4,5,5,5,5,4,SMS,Yes,No,
1130665621,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1131275693,5,5,5,5,5,5,1,5,5,5,Site,Yes,Yes,
1129408165,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1124840552,5,4,5,5,5,5,3,4,5,5,SMS,Yes,No,
1138321615,4,5,5,5,5,5,5,5,4,5,Site,No,No,
1131320812,4,5,4,4,4,4,5,4,4,4,Site,Yes,Yes,
1129194732,5,4,5,5,5,4,5,5,5,5,Site,Yes,Yes,
1131331926,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1131129015,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131673145,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131298646,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1128706783,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1132524818,4,4,5,5,5,4,5,4,4,4,SMS,Yes,No,
1130614645,5,5,5,5,5,5,4,4,4,4,Site,Yes,No,
1124931625,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130012147,5,5,5,5,5,5,5,5,4,4,SMS,Yes,No,
1130486028,3,5,5,5,5,5,3,5,3,3,Site,Yes,No,
1131559773,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130701921,5,5,5,5,5,3,5,5,5,5,Site,Yes,No,
1129468524,4,5,4,4,3,5,4,4,5,4,Site,Yes,Yes,
1125405108,5,5,5,5,4,5,4,5,5,5,Site,Yes,Yes,
1131215731,4,4,5,5,4,4,5,5,4,3,SMS,Yes,No,
1131095067,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1127430344,5,5,5,5,5,5,4,4,5,5,SMS,Yes,Yes,
1132028190,5,5,5,5,5,5,4,5,5,5,Site,Yes,Yes,
1124214899,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130624735,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130490228,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1127823977,5,5,5,5,5,5,4,5,5,5,SMS,Yes,Yes,
1125145621,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1124487537,4,3,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129756142,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1131993584,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129528178,5,5,5,5,5,5,3,5,5,5,SMS,Yes,No,
1118624038,3,5,3,5,4,4,4,5,5,5,SMS,No,No,
1131141481,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131557934,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129138937,5,5,3,5,5,5,5,5,4,5,Site,Yes,Yes,
1131233296,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130606195,4,4,4,5,5,4,5,5,4,5,SMS,Yes,Yes,
1131401513,5,4,5,5,5,4,5,4,3,3,SMS,Yes,No,
1132056951,4,4,4,4,4,5,4,4,4,3,Site,Yes,No,
1132388677,4,4,5,4,5,4,4,4,4,4,SMS,Yes,No,
1130218793,5,5,5,5,5,5,4,4,4,4,SMS,Yes,No,
1132367507,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130010687,4,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
1131038570,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132300789,5,5,5,4,4,4,3,5,4,5,SMS,Yes,Yes,
1130342593,4,3,3,5,5,4,3,5,4,4,SMS,Yes,No,
1128983960,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1130770694,4,4,5,5,5,4,5,5,4,4,SMS,No,No,
1129776686,4,4,4,5,4,4,4,5,4,4,SMS,No,No,
1129988596,4,5,4,4,4,4,4,4,3,3,Site,Yes,No,
1130606336,4,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
1129436927,5,4,5,5,5,4,3,5,4,5,Site,Yes,No,
1130548298,5,4,4,4,4,4,5,5,4,5,SMS,Yes,No,
1125628907,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129871321,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1131382747,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1130633975,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129809776,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129880462,5,5,5,5,5,4,4,5,5,4,Site,Yes,Yes,
1128694906,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1127261798,5,4,5,5,5,4,5,5,5,5,SMS,Yes,Yes,
1130483207,3,4,5,4,4,3,4,4,4,4,SMS,Yes,Yes,
1128660089,4,3,5,5,5,4,5,5,5,5,Site,Yes,Yes,
1130010232,3,4,4,5,5,4,4,5,2,3,SMS,No,No,
1132400431,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1128061684,3,4,4,5,2,3,4,4,4,4,SMS,Yes,No,
1131030858,4,5,5,5,5,3,5,5,5,5,SMS,No,No,
2218208235,5,5,5,5,5,5,3,5,5,4,Site,Yes,No,
1130588195,4,5,4,4,4,4,4,4,4,4,Site,Yes,Yes,
1129143267,2,3,3,5,5,5,5,5,5,3,SMS,Yes,Yes,
1129725360,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1133064202,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1132343003,4,4,4,4,4,4,4,4,4,5,SMS,Yes,Yes,
1129462212,4,4,5,4,4,4,4,4,4,3,SMS,Yes,Yes,
1128973029,5,4,4,5,5,5,3,4,4,4,SMS,No,No,
1129209118,4,4,4,5,5,4,4,5,3,3,SMS,Yes,Yes,
1129535108,5,5,5,5,5,5,5,4,5,4,SMS,Yes,Yes,
1131513994,5,5,5,5,5,3,3,5,5,5,Site,Yes,No,
1129482863,5,5,5,4,5,5,5,5,5,5,SMS,Yes,Yes,
1128738646,3,3,3,3,3,3,3,3,3,3,SMS,Yes,No,
1131142307,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1130004946,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1128078522,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1128787684,5,4,5,5,4,4,2,5,5,5,SMS,Yes,No,
1128766621,4,4,4,5,5,5,4,5,4,4,SMS,Yes,Yes,
1132214535,5,4,5,4,5,4,3,5,3,3,SMS,No,No,
1128521893,5,4,4,5,5,5,5,5,5,5,SMS,Yes,No,
1129261242,4,4,4,5,5,4,5,5,4,4,Site,Yes,No,
1129708929,4,4,4,4,4,4,4,4,3,3,Site,Yes,No,
1132176973,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1128773411,4,4,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1130971987,4,3,4,4,4,3,5,4,4,3,SMS,Yes,Yes,
1129812655,4,4,3,4,4,4,3,4,3,4,SMS,Yes,Yes,
1131412965,5,5,5,5,5,5,2,2,3,3,Site,Yes,No,
1131140038,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130500968,5,5,4,5,5,4,4,5,4,4,Site,Yes,No,
1129482996,5,5,5,5,5,5,5,5,4,5,SMS,Yes,Yes,
1129044549,4,4,4,4,4,4,4,4,4,4,Site,No,No,
1129703177,3,3,4,4,5,4,4,4,5,4,SMS,No,No,
1130011651,5,5,5,5,5,5,4,5,5,5,Site,Yes,No,
1130113549,5,5,4,4,5,5,5,4,5,5,SMS,No,Yes,
1132808559,5,5,5,5,5,5,4,5,5,5,Site,Yes,No,
1129378764,3,3,4,3,3,3,3,3,3,3,Site,Yes,No,
1129142939,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1125622215,5,2,4,5,5,5,5,1,3,3,SMS,No,No,
1129900666,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131283218,5,4,5,5,5,5,4,4,4,3,Site,Yes,No,
1120203110,5,5,5,5,5,5,5,5,5,5,Site,No,Yes,
1128074760,5,5,4,5,5,4,5,4,5,5,Site,Yes,No,
1129470884,5,3,5,5,5,5,3,3,4,4,SMS,Yes,Yes,
1128958178,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130483538,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1127235016,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1130330689,4,3,3,3,4,4,3,4,4,4,Site,Yes,No,
1129384663,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132450923,3,4,4,5,2,4,5,5,4,4,SMS,Yes,No,
1129674303,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1132333335,4,3,5,5,5,4,3,5,4,3,SMS,Yes,Yes,
1129921795,5,5,5,5,5,5,4,5,5,5,SMS,Yes,Yes,
1130255399,5,5,5,5,5,5,4,5,3,5,Site,Yes,No,
1127590709,3,4,4,5,5,5,5,5,4,4,SMS,Yes,No,
1129300602,4,4,4,4,4,4,4,5,4,4,SMS,Yes,No,
1131512418,5,5,4,4,4,4,4,4,5,5,SMS,Yes,No,
1130595349,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1137456586,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1130239468,3,3,4,5,4,4,5,4,4,4,Site,No,No,
1127518569,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1128906276,4,4,4,4,4,4,4,4,4,4,Site,No,No,
1130023979,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131477513,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1130908831,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129671390,4,4,4,4,4,3,4,4,4,4,Site,Yes,No,
1130762261,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1128905575,4,4,4,4,4,4,3,4,4,4,SMS,Yes,Yes,
1128636873,5,5,5,5,5,5,5,4,5,5,SMS,Yes,Yes,
1131683433,4,5,5,5,4,4,2,4,5,5,SMS,Yes,No,
1150112074,4,4,4,4,4,4,3,3,5,3,SMS,Yes,No,
1128500772,5,4,5,5,4,4,5,5,4,4,SMS,Yes,Yes,
1130379645,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1132479690,5,5,5,5,5,5,5,4,5,5,SMS,Yes,Yes,
1128939509,5,5,5,5,5,4,5,5,4,4,Site,Yes,No,
1125574853,4,3,4,5,5,4,4,4,4,4,Site,Yes,Yes,
1128220645,4,4,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130367186,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130565680,5,3,3,5,5,5,5,5,5,5,Site,No,No,
1130968454,5,5,5,5,5,5,5,5,5,3,Site,Yes,Yes,
1131828566,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130857772,4,4,5,5,4,5,4,5,5,5,SMS,Yes,Yes,
1129595326,5,5,4,5,5,5,3,5,4,4,Site,Yes,Yes,
1124645175,5,3,4,5,5,5,4,5,5,3,SMS,No,No,
1130908849,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130350174,5,5,5,5,5,5,5,5,4,5,SMS,Yes,No,
1125771533,3,3,5,5,4,4,5,5,2,3,SMS,No,No,
1131170399,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1127642260,4,4,5,5,4,4,4,4,4,4,SMS,Yes,Yes,
1132941954,4,4,5,5,5,5,5,5,3,4,SMS,No,No,
1133326833,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129702989,5,5,5,5,5,5,4,5,5,5,Site,Yes,Yes,
1126924578,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129308167,5,5,4,4,4,4,4,4,4,4,Site,Yes,Yes,
1131620021,5,5,5,5,5,5,4,4,4,5,Site,Yes,Yes,
1129006076,4,4,5,5,5,5,3,5,4,4,Site,Yes,Yes,
1128694906,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1121447500,3,5,3,5,5,5,5,5,5,5,Visit,Yes,Yes,
1128738612,4,4,4,5,5,4,4,4,4,4,SMS,Yes,Yes,
1131339614,5,5,5,5,5,5,5,5,5,4,SMS,No,No,
1128822275,4,3,4,4,4,4,4,4,4,3,Site,Yes,No,
1133961290,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129238737,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129041172,3,4,3,4,3,3,5,3,3,3,SMS,No,No,
1130231937,4,4,5,5,5,5,4,5,4,4,Site,Yes,No,
1131419275,5,5,5,5,4,5,5,5,5,4,SMS,No,No,
1131087932,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1126468261,5,4,4,5,5,5,5,5,4,5,SMS,Yes,Yes,
1129719736,4,3,5,5,5,4,5,4,4,4,SMS,Yes,No,
1132443399,5,4,5,5,4,4,5,5,5,4,Site,Yes,No,
1130912197,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129436182,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1120850902,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129681365,5,4,5,5,5,4,4,4,4,4,Site,Yes,No,
1130469438,3,4,4,5,5,3,4,4,4,4,SMS,No,No,
1129367031,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1130234972,4,4,4,4,4,4,4,4,4,4,Site,Yes,No,
1130864984,4,4,4,4,4,4,4,4,4,3,Site,No,No,
1132447978,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131313130,4,4,4,5,4,4,4,4,4,4,Site,Yes,No,
1130161589,5,4,4,3,4,4,4,4,4,4,Site,Yes,Yes,
1131018507,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1132460211,5,5,5,5,5,5,4,5,5,5,Site,Yes,No,
1132048248,5,5,5,5,5,5,4,5,4,5,SMS,Yes,Yes,
1128848197,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131421032,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1136346077,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131776302,3,3,4,5,3,2,4,5,4,2,SMS,Yes,Yes,
1131372664,4,3,4,4,4,4,5,4,4,4,SMS,No,No,
1124374081,5,5,5,5,5,5,5,5,5,4,SMS,Yes,Yes,
1131311142,3,4,4,5,4,4,4,4,4,4,SMS,No,No,
1128888896,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1127283404,4,4,5,5,5,5,5,5,5,5,Site,No,No,
1129874820,5,5,5,5,5,5,5,5,5,4,SMS,Yes,No,
1125235745,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130751439,5,5,5,5,5,5,3,5,3,3,Site,Yes,No,
1133737682,5,5,5,5,5,5,4,5,5,5,Site,Yes,Yes,
1129514798,4,4,3,3,4,4,5,5,4,3,SMS,Yes,Yes,
1131128066,4,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1132522176,5,4,4,4,4,4,4,4,4,4,Site,Yes,No,
1128898242,3,3,3,3,3,3,3,3,3,3,SMS,Yes,No,
1132279165,4,5,4,5,3,4,5,5,5,5,Site,No,No,
1122507286,5,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1128597562,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130409574,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129677819,5,5,5,5,5,5,3,5,5,5,Site,Yes,No,
1130093741,5,5,5,5,4,5,5,5,5,5,SMS,Yes,Yes,
1128737622,5,5,4,5,5,5,5,5,5,5,Site,Yes,No,
1142755519,4,5,4,5,5,5,4,3,3,5,SMS,Yes,Yes,
1124569417,3,4,4,4,3,3,4,4,3,4,SMS,Yes,No,
1127501474,4,4,4,4,4,4,4,4,4,4,Site,Yes,No,
1129634729,5,5,5,5,5,4,3,5,4,4,Site,Yes,No,
1129605570,4,4,5,4,5,4,5,5,5,5,SMS,Yes,No,
1133870442,4,5,5,5,5,5,5,5,5,4,Site,Yes,No,
1130558198,5,4,5,5,5,5,5,4,4,3,SMS,Yes,No,
1131717546,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129024426,5,4,5,5,5,5,3,5,5,5,SMS,Yes,Yes,
1126799350,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1130843681,5,4,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1155547829,4,3,4,5,3,3,3,4,3,4,SMS,No,No,
1132258623,4,4,4,5,5,5,5,4,4,4,SMS,No,No,
1140348457,4,5,5,5,5,3,4,5,4,5,SMS,Yes,No,
1129849004,5,5,5,5,5,5,4,5,5,5,Site,Yes,Yes,
1130456922,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1127613915,4,4,4,4,4,4,2,4,4,4,Site,Yes,Yes,
1123964148,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1126448149,5,5,5,5,5,5,4,5,5,5,SMS,Yes,Yes,
1132403674,5,5,5,5,5,5,5,5,5,3,SMS,No,No,
1129054720,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1132196195,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1129266464,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1126037496,5,4,4,5,5,5,3,5,4,4,SMS,Yes,Yes,
1131902155,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129385405,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1126857257,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1128830559,5,3,5,5,5,5,4,5,5,5,SMS,Yes,Yes,
1129512529,5,4,4,5,4,3,5,5,4,5,SMS,Yes,Yes,
1132209683,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1128943428,4,4,4,5,5,4,3,4,4,4,Site,Yes,No,
1131063818,5,4,5,5,5,5,5,5,4,5,SMS,Yes,Yes,
1129582431,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1130767336,5,5,5,5,5,5,3,5,5,5,SMS,Yes,Yes,
1128768650,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1130520495,5,5,5,5,5,5,2,5,5,5,Site,Yes,Yes,
1131652255,5,5,5,5,5,5,4,5,4,5,SMS,Yes,No,
1126792660,4,4,5,5,5,5,5,5,4,4,SMS,No,No,
1129462204,5,5,5,5,5,5,5,5,4,5,SMS,Yes,Yes,
1130372483,5,5,5,5,4,4,4,5,5,5,SMS,Yes,Yes,
1131896100,4,4,4,5,5,4,4,4,4,4,Site,No,No,
1109319812,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129713689,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1132146018,4,5,4,5,5,4,4,4,4,5,SMS,Yes,Yes,
1130521790,4,3,5,5,5,3,4,5,4,4,SMS,No,No,
1124315233,4,5,4,4,4,4,4,5,4,4,Site,Yes,Yes,
1130066804,4,4,5,5,5,5,5,5,4,4,SMS,No,No,
1130822644,4,4,4,5,5,5,5,5,5,5,SMS,No,No,
1130143462,5,5,5,5,5,5,5,5,4,5,SMS,Yes,No,
1129738488,5,4,5,5,4,4,3,5,5,5,Site,Yes,No,
1130289331,5,5,5,5,5,5,5,5,4,4,SMS,Yes,No,
1128442959,4,5,5,5,5,5,3,5,5,4,Site,Yes,No,
1130557182,5,5,5,5,5,5,3,5,4,5,SMS,No,No,
1125275444,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132705581,5,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1133395689,5,4,5,5,5,5,5,5,4,4,SMS,Yes,Yes,
1128814314,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1131594283,5,5,5,5,5,5,4,5,5,5,SMS,Yes,Yes,
1131197624,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130363763,5,3,5,5,5,5,5,5,5,5,SMS,Yes,No,
1127282588,4,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
1129360283,5,5,5,5,5,4,5,4,5,5,SMS,Yes,Yes,
1128781265,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1128909924,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1130527169,5,5,5,5,5,5,4,5,4,4,Site,Yes,No,
1128600143,4,4,4,4,4,4,4,3,3,3,SMS,Yes,No,
1131508234,4,5,5,5,5,5,3,5,5,5,Site,Yes,No,
1132741818,4,4,4,5,4,4,4,5,4,3,SMS,No,No,
1130066804,5,4,5,5,5,5,5,5,5,5,SMS,No,No,
1129480578,5,4,4,5,5,3,2,5,5,5,SMS,Yes,No,
1132499029,5,5,5,5,5,5,5,4,5,5,SMS,Yes,Yes,
1129705313,4,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132745157,5,5,3,5,5,4,5,5,3,5,Site,Yes,No,
1127939963,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1131389130,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1127488391,4,5,3,5,5,4,5,4,5,5,SMS,Yes,No,
1128602172,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1128606603,5,5,4,5,5,5,5,5,5,5,Site,Yes,No,
1131235382,4,5,4,5,5,5,4,5,4,5,Site,Yes,Yes,
1129359558,5,5,5,5,5,5,3,5,4,3,Site,Yes,Yes,
1132305820,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1124737485,5,3,5,5,5,5,5,5,5,5,SMS,Yes,No,
1132261585,4,5,5,5,5,4,5,5,4,5,SMS,Yes,Yes,
1130750126,5,4,5,5,5,4,5,5,5,5,Site,Yes,No,
1129058796,5,5,5,5,5,5,4,5,5,5,Site,Yes,No,
1131847079,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1128821533,4,3,4,5,5,4,5,5,4,4,SMS,Yes,Yes,
1129991186,5,5,5,5,5,5,4,5,4,4,SMS,No,No,
1131663955,5,5,5,5,5,5,4,5,4,4,SMS,Yes,No,
1131361261,4,4,4,5,4,5,2,4,4,3,SMS,Yes,No,
1129570436,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130317207,4,4,4,4,4,4,4,4,4,4,Site,No,No,
1130104001,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1130207853,5,5,5,5,5,5,5,5,5,4,Site,Yes,No,
1132454198,5,5,5,5,5,5,4,5,5,5,Site,Yes,No,
1130350430,3,4,3,5,5,4,4,4,4,3,SMS,Yes,No,
1130057878,5,5,5,5,5,5,4,5,5,5,Site,Yes,Yes,
1127664538,5,5,5,5,4,4,3,5,4,4,Site,No,No,
1131026559,4,4,4,4,4,4,4,4,4,4,Site,Yes,No,
1129595235,5,5,4,5,5,5,5,5,5,5,Site,Yes,No,
1130711680,4,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130523358,5,5,5,5,4,5,5,5,3,5,SMS,No,No,
1129512438,5,5,5,5,5,5,3,5,5,5,SMS,Yes,No,
1130002536,4,5,5,5,4,4,5,5,4,5,SMS,Yes,No,
1132011279,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1132064757,3,3,3,3,3,3,3,3,3,3,Site,No,No,
1128961453,4,5,3,3,3,5,4,4,4,4,SMS,No,No,
1129385009,4,5,4,5,5,4,4,5,5,5,Site,Yes,Yes,
1129772578,4,5,5,5,4,4,5,5,5,4,Site,Yes,No,
1129572796,4,4,4,3,3,3,3,3,3,3,SMS,No,No,
1129287239,4,4,3,4,4,4,3,4,4,3,Site,No,No,
1129423297,5,4,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1134086253,4,5,5,5,5,4,5,5,5,5,SMS,No,No,
1131404657,5,5,5,5,5,5,5,4,4,5,Site,Yes,Yes,
1131024018,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1127615001,5,5,5,5,5,5,4,5,5,5,Site,Yes,No,
1130570680,5,5,5,5,5,5,5,5,1,1,SMS,No,No,
1130497181,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1132142033,5,5,5,5,5,5,4,5,5,5,Site,Yes,No,
1127289575,5,5,5,5,5,5,4,5,5,4,Site,Yes,No,
1129994008,5,4,4,5,5,4,5,5,5,4,SMS,Yes,No,
1136677398,5,5,5,5,5,5,3,5,5,5,SMS,Yes,Yes,
1128142682,5,4,4,4,4,5,5,4,4,4,SMS,Yes,No,
1130977273,4,5,5,4,5,4,5,5,5,4,SMS,Yes,Yes,
1131824193,5,4,5,5,5,5,5,5,5,4,SMS,Yes,Yes,
1129239446,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1132027671,4,5,4,5,5,5,5,5,4,4,Site,Yes,Yes,
1125456119,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132676998,5,5,4,5,5,5,5,4,5,4,SMS,Yes,Yes,
1130114505,4,4,3,4,4,4,4,4,4,4,Site,Yes,No,
1131273995,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1127990073,4,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
1132343359,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129904403,4,4,4,4,4,4,4,4,4,4,Site,Yes,No,
1129750798,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129302616,4,3,4,5,5,4,4,4,4,3,SMS,Yes,Yes,
1145346795,5,5,4,5,5,5,5,5,4,4,Site,Yes,No,
1131876649,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1128552112,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1127593448,4,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1129757132,4,3,4,5,5,4,4,4,3,4,SMS,Yes,No,
1131411744,5,5,4,5,5,4,3,2,3,4,Site,Yes,Yes,
1131596908,5,3,4,4,5,3,3,5,1,4,SMS,No,No,
1128327960,5,4,5,5,5,5,4,5,5,5,SMS,Yes,No,
1131568725,5,5,5,5,5,4,4,5,5,5,Site,Yes,No,
1137785273,4,4,4,4,4,4,3,5,4,4,SMS,Yes,No,
1130275967,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1130824590,5,4,5,5,5,5,5,5,5,5,SMS,No,No,
1130290222,4,5,5,5,5,4,4,5,4,4,SMS,Yes,No,
1127426540,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1125098564,5,5,4,4,4,4,4,5,5,5,SMS,Yes,Yes,
1125288561,4,4,4,4,4,4,3,3,4,5,SMS,Yes,Yes,
1129384374,5,5,5,5,5,5,5,5,4,5,SMS,Yes,No,
1131462150,3,4,4,4,4,4,4,4,4,4,Site,Yes,Yes,
1130629684,5,4,5,5,5,5,3,4,5,3,Site,Yes,No,
1129311401,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1128254529,5,5,5,5,5,5,3,5,5,4,SMS,Yes,Yes,
1133264158,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1131409631,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1125954527,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1130364498,3,3,4,5,5,3,3,5,1,2,Site,Yes,No,
1148218967,4,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131594705,5,5,4,5,5,5,4,5,5,5,Site,Yes,Yes,
1127665238,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131543884,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
